Departament,semester,code,name,cred,class,vacancies,day,start,length,prof,campus,building,room
ELE,2022 - I,FIS01183,FÍSICA III-C,6,DD,1,Seg,10:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,DD,1,Qua,10:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,DD,1,Sex,10:30,2,MARCO AURELIO PIRES IDIART,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,EE,1,Seg,13:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,EE,1,Qua,13:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,EE,1,Sex,13:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,F,5,Seg,15:30,2,YAN LEVIN,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,F,5,Qua,15:30,2,YAN LEVIN,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,F,5,Sex,15:30,2,YAN LEVIN,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,FF,10,Seg,15:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,FF,10,Qua,15:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
ELE,2022 - I,FIS01183,FÍSICA III-C,6,FF,10,Sex,15:30,2,MARCOS ANTONIO ZEN VASCONCELLOS,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,A,17,Seg,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,A,17,Qua,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,A,17,Sex,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,AA,7,Seg,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,AA,7,Qua,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,AA,7,Sex,10:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,B,12,Seg,13:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,B,12,Qua,13:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,B,12,Sex,13:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,BB,2,Seg,13:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,BB,2,Qua,13:30,2,MARIA BEATRIZ DE LEONE GAY DUCATI,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,BB,2,Sex,13:30,2,MARIA BEATRIZ DE LEONE GAY DUCATI,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,D,4,Seg,18:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,D,4,Qua,18:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,FIS01184,FÍSICA IV-C,6,D,4,Sex,18:30,2,CILAINE VERONICA TEIXEIRA,vale,Vale,undef
ELE,2022 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,A,2,Seg,13:30,2,SERGIO VICOSA MOLLER,centro,Eng. nova,undef
ELE,2022 - I,ENG03055,FUNDAMENTOS DE ENGENHARIA DE SEGURANÇA DO TRABALHO - ELE,2,B,2,Seg,10:30,2,THAMY CRISTINA HAYASHI,centro,Eng. nova,undef
ELE,2022 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,2,Ter,15:30,2,BARDO ERNST JOSEF BODMANN,centro,Mecânica,307
ELE,2022 - I,ENG03062,FUNDAMENTOS DE ENGENHARIA NUCLEAR,4,U,2,Qui,15:30,2,BARDO ERNST JOSEF BODMANN,centro,Mecânica,307
ELE,2022 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,B,1,Seg,13:30,2,CLARIANA FISCHER BRENDLER,centro,Eng. nova,undef
ELE,2022 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,D,0,Ter,9:30,2,JOCELISE JACQUES DE JACQUES,centro,Eng. nova,undef
ELE,2022 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,DD,16,Ter,9:30,2,FABIO GONCALVES TEIXEIRA,undef,undef,undef
ELE,2022 - I,ARQ03317,GEOMETRIA DESCRITIVA II-A,2,II,6,Qui,7:30,2,JOCELISE JACQUES DE JACQUES,undef,undef,undef
ELE,2022 - I,ENG09044,GESTÃO DA SEGURANÇA E SAÚDE NO TRABALHO,2,U,5,Qua,16:30,2,TARCÍSIO ABREU SAURIM,centro,Eng. nova,undef
ELE,2022 - I,IPH01111,HIDRÁULICA E HIDROLOGIA APLICADA II,4,U,30,Ter,10:30,2,ANDRE LUIZ LOPES DA SILVEIRA,undef,undef,undef
ELE,2022 - I,IPH01111,HIDRÁULICA E HIDROLOGIA APLICADA II,4,U,30,Qui,10:30,2,ANDRE LUIZ LOPES DA SILVEIRA,undef,undef,undef
ELE,2022 - I,MED05011,HIGIENE E SEGURANÇA DO TRABALHO - A,2,C,15,Seg,20:30,2,LUISA TANIA ELESBAO RODRIGUES,undef,undef,undef
ELE,2022 - I,MED05011,HIGIENE E SEGURANÇA DO TRABALHO - A,2,D,1,Sex,15:30,2,LUISA TANIA ELESBAO RODRIGUES,undef,undef,undef
ELE,2022 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,30,Seg,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,051
ELE,2022 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,30,Qua,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,051
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,A,12,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,A,12,Sex,13:30,2,ALEXANDRE BALBINOT,undef,undef,undef
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,B,12,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,B,12,Sex,15:30,2,ALEXANDRE BALBINOT,undef,undef,undef
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,C,12,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,C,12,Sex,17:30,2,ALEXANDRE BALBINOT,undef,undef,undef
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,D,9,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
ELE,2022 - I,ENG04457,INSTRUMENTAÇÃO A,4,D,9,Sex,19:30,2,ALEXANDRE BALBINOT,undef,undef,undef
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,12,Ter,17:30,2,Paulo Francisco Butzen,centro,Eletro,306
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,12,Qui,8:30,2,Paulo Francisco Butzen,centro,Eletro,200
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,1,Ter,17:30,2,Paulo Francisco Butzen,centro,Eletro,306
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,1,Qui,10:30,2,Guilherme Nicol,centro,Eletro,200
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,3,Ter,17:30,2,Paulo Francisco Butzen,centro,Eletro,306
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,3,Qui,13:30,2,Guilherme Nicol,centro,Eletro,200
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,12,Ter,17:30,2,Paulo Francisco Butzen,centro,Eletro,306
ELE,2022 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,12,Qui,15:30,2,Guilherme Nicol,centro,Eletro,200
ELE,2022 - I,EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,F,2,Ter,18:30,2,BIANCA RIBEIRO PONTIN,centro,faced,undef
ELE,2022 - I,ENG03049,LINGUAGEM C PARA ENGENHARIA,3,U,3,Seg,15:30,3,BARDO ERNST JOSEF BODMANN,centro,Prédio Branco,053
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,A,10,Seg,8:30,2,ESEQUIA SAUTER,vale,Vale,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,A,10,Qua,8:30,2,ESEQUIA SAUTER,vale,Vale,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,A,10,Sex,8:30,2,ESEQUIA SAUTER,undef,undef,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,D,6,Seg,15:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,D,6,Qua,15:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,D,6,Sex,15:30,2,FABIO SOUTO DE AZEVEDO,undef,undef,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,D2,17,Seg,15:30,2,ESEQUIA SAUTER,vale,Vale,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,D2,17,Qua,15:30,2,ESEQUIA SAUTER,vale,Vale,undef
ELE,2022 - I,MAT01168,MATEMÁTICA APLICADA II,6,D2,17,Sex,15:30,2,ESEQUIA SAUTER,undef,undef,undef
ELE,2022 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,A,10,Ter,13:30,2,ALTAIR SORIA PEREIRA,vale,Vale,undef
ELE,2022 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,A,10,Qui,13:30,3,ALTAIR SORIA PEREIRA,vale,Vale,undef
ELE,2022 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,B,10,Ter,15:30,2,ALTAIR SORIA PEREIRA,vale,Vale,undef
ELE,2022 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,B,10,Qui,13:30,3,ALTAIR SORIA PEREIRA,vale,Vale,undef
ELE,2022 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,E,10,Qui,13:30,3,Fabiano Perin Gasparin,vale,Vale,undef
ELE,2022 - I,ENG02213,MATERIAIS ELÉTRICOS E MAGNÉTICOS,5,E,10,Qui,16:30,2,Fabiano Perin Gasparin,vale,Vale,undef
ELE,2022 - I,ENG01156,MECÂNICA,4,C,5,Ter,16:30,2,ALEXANDRE LUIS BRAUN,centro,Eng. nova,undef
ELE,2022 - I,ENG01156,MECÂNICA,4,C,5,Qui,16:30,2,ALEXANDRE LUIS BRAUN,centro,Eng. nova,undef
ELE,2022 - I,ENG01156,MECÂNICA,4,D,12,Ter,13:30,2,ALEXANDRE LUIS BRAUN,centro,Eng. nova,undef
ELE,2022 - I,ENG01156,MECÂNICA,4,D,12,Qui,13:30,2,ALEXANDRE LUIS BRAUN,centro,Eng. nova,undef
ELE,2022 - I,ENG04438,MICROONDAS I,4,U,10,Seg,17:30,2,Giovani Bulla,undef,undef,undef
ELE,2022 - I,ENG04438,MICROONDAS I,4,U,10,Qua,17:30,2,Giovani Bulla,undef,undef,undef
ELE,2022 - I,ENG04475,MICROPROCESSADORES I,5,A,10,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,306
ELE,2022 - I,ENG04475,MICROPROCESSADORES I,5,A,10,Sex,10:30,2,RONALDO HUSEMANN,centro,Eletro,305
ELE,2022 - I,ENG04475,MICROPROCESSADORES I,5,B,10,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,306
ELE,2022 - I,ENG04475,MICROPROCESSADORES I,5,B,10,Sex,13:30,2,RONALDO HUSEMANN,centro,Eletro,305
ELE,2022 - I,ENG04475,MICROPROCESSADORES I,5,C,6,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,306
ELE,2022 - I,ENG04475,MICROPROCESSADORES I,5,C,6,Sex,15:30,2,RONALDO HUSEMANN,centro,Eletro,305
ELE,2022 - I,ENG04476,MICROPROCESSADORES II,5,A,10,Ter,17:30,3,RONALDO HUSEMANN,undef,undef,undef
ELE,2022 - I,ENG04476,MICROPROCESSADORES II,5,A,10,Qua,18:30,2,RONALDO HUSEMANN,centro,Eletro,305
ELE,2022 - I,ENG04476,MICROPROCESSADORES II,5,B,10,Ter,17:30,3,RONALDO HUSEMANN,undef,undef,undef
ELE,2022 - I,ENG04476,MICROPROCESSADORES II,5,B,10,Qua,20:30,2,RONALDO HUSEMANN,centro,Eletro,305
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,12,Ter,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,306
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,12,Qua,13:30,2,ROGER PIZZATO NUNES,centro,Eletro,305
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,12,Qui,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,306
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,12,Ter,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,306
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,12,Qua,15:30,2,ROGER PIZZATO NUNES,centro,Eletro,305
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,12,Qui,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,306
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,C,12,Seg,15:30,2,ROGER PIZZATO NUNES,centro,Eletro,305
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,C,12,Ter,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,306
ELE,2022 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,C,12,Qui,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,306
ELE,2022 - I,ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,35,Ter,10:30,2,Ivan Müller,centro,Eletro,304
ELE,2022 - I,ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,35,Qui,10:30,2,Ivan Müller,centro,Eletro,304
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B2,4,Ter,10:30,2,JULIANA SENA DE SOUZA,vale,Vale,undef
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B2,4,Qui,10:30,2,MARCIO VALK,vale,Vale,undef
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,D1,2,Ter,15:30,2,HUGO HENRIQUE KEGLER DOS SANTOS,vale,Vale,undef
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,D1,2,Qui,15:30,2,HUGO HENRIQUE KEGLER DOS SANTOS,vale,Vale,undef
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,F1,7,Ter,20:30,2,MÁRCIA HELENA BARBIAN,centro,Prédio Branco,033
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,F1,7,Qui,20:30,2,MÁRCIA HELENA BARBIAN,centro,Prédio Branco,033
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,Z3,1,Seg,18:30,2,MÁRCIA HELENA BARBIAN,vale,Vale,undef
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,Z3,1,Qua,18:30,2,MÁRCIA HELENA BARBIAN,vale,Vale,undef
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,Z4,5,Sex,13:30,4,FLAVIO AUGUSTO ZIEGELMANN,vale,Vale,undef
ELE,2022 - I,MAT02219,PROBABILIDADE E ESTATÍSTICA,4,Z5,18,Sex,13:30,4,HUGO HENRIQUE KEGLER DOS SANTOS,vale,Vale,undef
ELE,2022 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,A,5,Ter,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
ELE,2022 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,A,5,Qui,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
ELE,2022 - I,ENG10014,QUALIDADE DE ENERGIA ELÉTRICA,4,U1,15,Ter,8:30,2,ROBERTO CHOUHY LEBORGNE,centro,Eletro,305
ELE,2022 - I,ENG10014,QUALIDADE DE ENERGIA ELÉTRICA,4,U1,15,Qui,8:30,2,ROBERTO CHOUHY LEBORGNE,centro,Eletro,305
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A1,5,Seg,13:30,2,LEGNA ANDREINA COLINA VEGAS,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A1,5,Qua,13:30,2,LEGNA ANDREINA COLINA VEGAS,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A1,5,Sex,13:30,2,LEGNA ANDREINA COLINA VEGAS,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A2,5,Seg,13:30,2,LEGNA ANDREINA COLINA VEGAS,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A2,5,Qua,13:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A2,5,Sex,13:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A3,3,Seg,13:30,2,LEGNA ANDREINA COLINA VEGAS,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A3,3,Qua,13:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A3,3,Qua,15:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A5,4,Seg,13:30,2,LEGNA ANDREINA COLINA VEGAS,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A5,4,Ter,13:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,A5,4,Qua,13:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C4,5,Ter,10:30,2,Pascal Silas Thue,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C4,5,Ter,13:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C4,5,Qui,10:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C5,10,Ter,10:30,2,Pascal Silas Thue,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C5,10,Qui,10:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C5,10,Qui,13:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C6,2,Ter,10:30,2,Pascal Silas Thue,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C6,2,Qui,8:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,QUI01121,QUÍMICA FUNDAMENTAL,6,C6,2,Qui,10:30,2,WILMER JOSÉ VILLARREAL PEÑA,vale,Vale,undef
ELE,2022 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,A,5,Ter,16:30,2,LUIS ALBERTO SEGOVIA GONZÁLEZ,centro,Eng. nova,undef
ELE,2022 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,A,5,Qui,16:30,2,LUIS ALBERTO SEGOVIA GONZÁLEZ,centro,Eng. nova,undef
ELE,2022 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,D,13,Seg,10:30,2,MATHEUS ERPEN BENINCÁ,centro,Eng. nova,undef
ELE,2022 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,D,13,Qua,10:30,2,MATHEUS ERPEN BENINCÁ,centro,Eng. nova,undef
ELE,2022 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,E,6,Qua,16:30,2,VANESSA FATIMA PASA DUTRA,centro,Eng. nova,undef
ELE,2022 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,E,6,Sex,16:30,2,VANESSA FATIMA PASA DUTRA,centro,Eng. nova,undef
ELE,2022 - I,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,29,Seg,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
ELE,2022 - I,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,29,Qua,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
ELE,2022 - I,ENG04073,SISTEMAS DE CONTROLE ELETROELETRÔNICOS,6,U,29,Sex,10:30,2,JEFERSON VIEIRA FLORES,centro,Eletro,303
ELE,2022 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,3,Seg,8:30,2,ALEXANDRE SANFELICE BAZANELLA,centro,Eletro,303
ELE,2022 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,3,Qua,8:30,2,ALEXANDRE SANFELICE BAZANELLA,centro,Eletro,303
ELE,2022 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,5,Seg,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
ELE,2022 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,5,Qua,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
ELE,2022 - I,ENG04461,SISTEMAS DIGITAIS,5,A,12,Ter,15:30,2,TIAGO ROBERTO BALEN,centro,Eletro,305
ELE,2022 - I,ENG04461,SISTEMAS DIGITAIS,5,A,12,Qui,17:30,3,TIAGO ROBERTO BALEN,centro,Eletro,304
ELE,2022 - I,ENG04461,SISTEMAS DIGITAIS,5,B,12,Ter,17:30,2,TIAGO ROBERTO BALEN,centro,Eletro,305
ELE,2022 - I,ENG04461,SISTEMAS DIGITAIS,5,B,12,Qui,17:30,3,TIAGO ROBERTO BALEN,centro,Eletro,304
ELE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,A3,10,Ter,8:30,2,LUCIOLA CAMPESTRINI,centro,Prédio Branco,033
ELE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,A3,10,Qui,8:30,2,LUCIOLA CAMPESTRINI,centro,Prédio Branco,033
ELE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,A3,10,Sex,10:30,2,LUCIOLA CAMPESTRINI,undef,undef,undef
ELE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,D3,32,Seg,16:30,2,AURÉLIO TERGOLINA SALTON,centro,Prédio Branco,055
ELE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,D3,32,Qua,15:30,2,AURÉLIO TERGOLINA SALTON,centro,Prédio Branco,055
ELE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,D3,32,Sex,13:30,2,AURÉLIO TERGOLINA SALTON,centro,Prédio Branco,051
ELE,2022 - I,ENG04458,TELEFONIA A,4,U,15,Seg,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,306
ELE,2022 - I,ENG04458,TELEFONIA A,4,U,15,Qua,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,306
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,A,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,A,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,A,8,Sex,13:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,B,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,B,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,B,8,Sex,15:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,C,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,C,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,C,8,Sex,17:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,D,8,Ter,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,D,8,Qui,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
ELE,2022 - I,ENG04074,TEORIA DE CIRCUITOS I,6,D,8,Sex,10:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Eletro,201
ELE,2022 - I,ENG04076,TEORIA DE CIRCUITOS II,6,A,8,Ter,8:30,2,ALEXANDRE AMBROZI JUNQUEIRA,centro,Centenário,undef
